WinAccu		GpsTimeAccu	OccuRecAccu	Error	NTPAccu	NTPLatency
2.9		0.8		4.0		31.0	2.7+/-4.09	49.3
2.8		0.7		2.0		31.0	2.7+/-4.09	49.3
2.6		10.0		-3.0		31.0	2.7+/-4.09	49.3
5.1		0.8		6.4		31.0	4.4+/-3.86	50.0
4.9		0.8		6.4		31.0	4.4+/-3.86	50.0
4.8		0.7		5.4		31.0	4.4+/-3.86	50.0
4.6		10.0		-0.6		31.0	4.4+/-3.86	50.0
3.1		0.8		4.5		31.0	0.1+/-4.11	48.5
2.9		0.7		3.5		31.0	0.1+/-4.11	48.5
2.8		0.7		3.5		31.0	0.1+/-4.11	48.5
2.7		10.0		-2.5		31.0	0.1+/-4.11	48.5
1.1		0.8		1.5		31.0	-1.0+/-6.61	47.8
-0.1		0.7		0.5		31.0	-1.0+/-6.61	47.8
-0.2		10.0		-5.5		31.0	-1.0+/-6.61	47.8
-0.3		0.8		-0.5		31.0	-1.0+/-6.61	47.8
-5.9		10.0		-5.1		31.0	1.4+/-6.58	47.5
-1.1		0.7		-1.1		31.0	1.4+/-6.58	47.5
-1.2		0.8		-1.1		31.0	1.4+/-6.58	47.5
-1.3		0.7		-1.1		31.0	1.4+/-6.58	47.5
2.1		0.7		2.0		31.0	4.2+/-4.46	48.5
1.9		0.7		1.0		31.0	4.2+/-4.46	48.5
0.8		0.7		1.0		31.0	4.2+/-4.46	48.5
-5.3		10.0		-4.0		31.0	4.2+/-4.46	48.5
2.1		10.0		-3.7		31.0	2.3+/-4.83	47.5
1.0		0.8		1.3		31.0	2.3+/-4.83	47.5
0.8		0.7		1.3		31.0	2.3+/-4.83	47.5
0.7		0.7		1.3		31.0	2.3+/-4.83	47.5
1.1		0.7		1.2		31.0	1.9+/-5.97	46.3
1.0		0.7		1.2		31.0	1.9+/-5.97	46.3
0.8		0.8		1.2		31.0	1.9+/-5.97	46.3
0.7		0.7		0.2		31.0	1.9+/-5.97	46.3
-0.9		10.0		-6.5		31.0	-0.7+/-6.43	47.5
